playerId,name,age,status,origin_team,origin_comp,origin_median,n_matches,scouting_score,model_score,performance_score,model_probability,top3_strengths
61813,Kyeong-min Kim,34.0,STAYED,Gwangju FC,k_league_1,0.55,69,43.29004329004329,23.665223665223664,72.72727272727273,0.01815629,FOOT_USAGE_RATIO_LEFT (70%) | FOOT_USAGE_RATIO_RIGHT (70%) | DEFENSIVE_IMPECT_SCORE_PACKING (63%)
52156,João Valido,26.0,STAYED,FC Arouca,primeira_liga,0.622191505,15,43.17460317460318,21.645021645021643,75.46897546897547,0.016662829,FOOT_USAGE_RATIO_LEFT (69%) | RATIO_PASSING_ACCURACY (86%) | FOOT_USAGE_RATIO_RIGHT (69%)
116134,Simon Spari,23.0,DROPPED,SK Austria Klagenfurt,bundesliga_austria,0.6016963049999999,27,43.14574314574314,45.45454545454545,39.682539682539684,0.04421524,FOOT_USAGE_RATIO_LEFT (75%) | FOOT_USAGE_RATIO_RIGHT (75%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (87%)
226,Tomas Koubek,33.0,DROPPED,FC Augsburg,bundesliga_1,0.82647051,3,43.08802308802309,47.76334776334777,36.075036075036074,0.047841087,FOOT_USAGE_RATIO_LEFT (50%) | DEFENSIVE_IMPECT_SCORE_PACKING (52%) | FOOT_USAGE_RATIO_RIGHT (50%)
2973,Sten Grytebust,36.0,DROPPED,Vejle Boldklub,superligaen,0.6607162449999999,10,42.88600288600289,60.60606060606061,16.305916305916305,0.08064706,FOOT_USAGE_RATIO_LEFT (50%) | FOOT_USAGE_RATIO_RIGHT (50%) | DEFENSIVE_IMPECT_SCORE_PACKING (48%)
52553,Leo Kokubo,25.0,STAYED,VV St. Truiden,belgian_pro_league,0.67107149,60,42.886002886002885,39.53823953823954,47.90764790764791,0.033268765,FOOT_USAGE_RATIO_LEFT (64%) | FOOT_USAGE_RATIO_RIGHT (64%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (90%)
145173,Luis Idjakovic,24.0,BENCH,FC-Astoria Walldorf,regionalliga_suedwest,0.405667995,9,42.770562770562776,62.62626262626263,12.987012987012985,0.08678166,RATIO_PASSING_ACCURACY (72%) | FOOT_USAGE_RATIO_LEFT (50%) | FOOT_USAGE_RATIO_RIGHT (50%)
512,Stefanos Kapino,31.0,STAYED,FC Winterthur,super_league_switzerland,0.6643794000000001,59,42.683982683982684,54.40115440115441,25.108225108225106,0.062111482,GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (89%) | RATIO_PASSING_ACCURACY (57%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION_LONG_RANGE_SHOT_RATIO (85%)
13144,Bence Gundel-Takács,27.0,STAYED,Zalaegerszegi TE FC,nemzeti_bajnoksag,0.53889144,41,42.68398268398268,39.39393939393939,47.61904761904761,0.03322396,DEFENSIVE_IMPECT_SCORE_PACKING (73%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (82%) | DIAGONAL_PASS_SCORE (82%)
79189,Theo Sander,21.0,STAYED,Aalborg BK,superligaen,0.6607162449999999,23,42.62626262626262,58.44155844155844,18.9033189033189,0.07515717,DEFENSIVE_IMPECT_SCORE_PACKING (56%) | RATIO_PASSING_ACCURACY (37%) | GK_SUCCESSFUL_LAUNCHES_PERCENT (62%)
44255,Nikola Mirkovic,34.0,STAYED,FK Novi Pazar,super_liga_srbije,0.34917809,63,42.45310245310245,52.38095238095239,27.56132756132756,0.059372753,GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (70%) | DEFENSIVE_IMPECT_SCORE_PACKING (42%) | GOAL_KICK_SCORE (83%)
1396,Ivan Lucic,30.0,STAYED,HNK Hajduk Split,hnl_1,0.507882825,40,42.36652236652236,15.873015873015872,82.1067821067821,0.012118924,FOOT_USAGE_RATIO_LEFT (87%) | FOOT_USAGE_RATIO_RIGHT (87%) | RATIO_PASSING_ACCURACY (66%)
44364,Gauthier Gallon,32.0,DROPPED,FC Stade Rennes,ligue1,0.7712210150000001,1,42.25108225108225,59.16305916305916,16.883116883116884,0.07621155,DEFENSIVE_IMPECT_SCORE_PACKING (97%) | RATIO_PASSING_ACCURACY (91%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (33%)
191918,Simon Eriksson,19.0,STAYED,IF Elfsborg,allsvenskan,0.579539565,20,41.99134199134199,66.52236652236653,5.194805194805195,0.10593311,FOOT_USAGE_RATIO_LEFT (35%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (59%) | FOOT_USAGE_RATIO_RIGHT (35%)
70556,Jakob Golz,27.0,STAYED,Rot-Weiss Essen,bundesliga_3,0.557671055,88,41.875901875901874,41.702741702741704,42.13564213564214,0.03685885,DEFENSIVE_IMPECT_SCORE_PACKING (49%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (81%) | RATIO_PASSING_ACCURACY (47%)
43777,Anders Kristiansen,35.0,STAYED,Sarpsborg 08 FF,eliteserien,0.5777367099999999,64,41.73160173160173,59.74025974025974,14.71861471861472,0.07711269,FOOT_USAGE_RATIO_LEFT (50%) | RATIO_PASSING_ACCURACY (63%) | FOOT_USAGE_RATIO_RIGHT (50%)
1376,Robin Zentner,31.0,STAYED,1. FSV Mainz 05,bundesliga_1,0.82647051,71,41.702741702741704,36.79653679653679,49.06204906204906,0.030530838,DEFENSIVE_IMPECT_SCORE_PACKING (76%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (96%) | FOOT_USAGE_RATIO_LEFT (31%)
77349,Nathan Yavorsky,24.0,STAYED,FC Versailles 78,france_3,0.513178375,17,41.673881673881674,36.65223665223665,49.2063492063492,0.030236684,DEFENSIVE_IMPECT_SCORE_PACKING (48%) | RATIO_PASSING_ACCURACY (52%) | FOOT_USAGE_RATIO_LEFT (35%)
668,Ron-Robert Zieler,37.0,STAYED,Hannover 96,bundesliga_2,0.710514535,68,41.64502164502164,33.04473304473304,54.54545454545454,0.02535782,DEFENSIVE_IMPECT_SCORE_PACKING (67%) | RATIO_PASSING_ACCURACY (62%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (74%)
23016,Janis Blaswich,34.0,DROPPED,RasenBallsport Leipzig,bundesliga_1,0.82647051,29,41.529581529581534,24.38672438672439,67.24386724386724,0.018695248,RATIO_PASSING_ACCURACY (88%) | DEFENSIVE_IMPECT_SCORE_PACKING (51%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (80%)
75872,Robin Roefs,23.0,STAYED,NEC Nijmegen,eredivisie,0.6917069149999999,37,41.47186147186147,43.722943722943725,38.095238095238095,0.04118697,DEFENSIVE_IMPECT_SCORE_PACKING (79%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (67%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION_LONG_RANGE_SHOT_RATIO (88%)
67339,Stefan Drljaca,26.0,STAYED,SG Dynamo Dresden,bundesliga_3,0.557671055,16,41.44300144300144,17.893217893217894,76.76767676767676,0.01337946,RATIO_PASSING_ACCURACY (87%) | DEFENSIVE_IMPECT_SCORE_PACKING (53%) | GK_SUCCESSFUL_LAUNCHES_PERCENT (90%)
21358,Wouter van der Steen,35.0,STAYED,Helmond Sport,keuken_kampioen_divisie,0.433012,98,41.41414141414141,44.877344877344875,36.21933621933622,0.042954277,RATIO_PASSING_ACCURACY (56%) | DEFENSIVE_IMPECT_SCORE_PACKING (44%) | GOAL_KICK_SCORE (72%)
29032,Marko Malenica,32.0,STAYED,NK Osijek,hnl_1,0.507882825,79,41.38528138528139,40.115440115440116,43.290043290043286,0.033884943,FOOT_USAGE_RATIO_LEFT (67%) | FOOT_USAGE_RATIO_RIGHT (67%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (89%)
105487,Florian Schock,24.0,DROPPED,VfB Stuttgart II,regionalliga_suedwest,0.405667995,1,41.35642135642136,56.99855699855701,17.893217893217894,0.069096714,RATIO_PASSING_ACCURACY (100%) | FOOT_USAGE_RATIO_LEFT (50%) | FOOT_USAGE_RATIO_RIGHT (50%)
29165,Cătălin Căbuz,29.0,STAYED,FC Hermannstadt,superliga_romania,0.456571,61,41.35642135642136,19.76911976911977,73.73737373737373,0.015517416,FOOT_USAGE_RATIO_LEFT (71%) | FOOT_USAGE_RATIO_RIGHT (72%) | DEFENSIVE_IMPECT_SCORE_PACKING (63%)
41425,Justin Hammel,25.0,STAYED,Grasshopper Club Zürich,super_league_switzerland,0.6643794000000001,99,41.125541125541126,38.23953823953824,45.45454545454545,0.031606264,DEFENSIVE_IMPECT_SCORE_PACKING (63%) | FOOT_USAGE_RATIO_LEFT (32%) | DIAGONAL_PASS_SCORE (84%)
51418,Lionel Mpasi-Nzau,31.0,BENCH,Rodez AF,ligue2,0.61397649,38,41.01010101010101,10.533910533910534,86.72438672438673,0.008784214,FOOT_USAGE_RATIO_LEFT (88%) | FOOT_USAGE_RATIO_RIGHT (88%) | RATIO_PASSING_ACCURACY (65%)
29927,Alexander Schlager,30.0,STAYED,Red Bull Salzburg,bundesliga_austria,0.6016963049999999,69,40.77922077922078,17.74891774891775,75.32467532467533,0.01304823,FOOT_USAGE_RATIO_LEFT (80%) | FOOT_USAGE_RATIO_RIGHT (81%) | RATIO_PASSING_ACCURACY (86%)
45952,Jannick Theißen,28.0,STAYED,1. FC Düren,regionalliga_west,0.37057419,55,40.750360750360755,24.81962481962482,64.64646464646465,0.01901731,FOOT_USAGE_RATIO_LEFT (75%) | DEFENSIVE_IMPECT_SCORE_PACKING (81%) | FOOT_USAGE_RATIO_RIGHT (76%)
3724,Hugo Keto,28.0,STAYED,Sandefjord Fotball,eliteserien,0.5777367099999999,96,40.721500721500725,54.97835497835498,19.336219336219337,0.063202865,GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (87%) | RATIO_PASSING_ACCURACY (58%) | DIAGONAL_PASS_SCORE (71%)
57059,Jun Ichimori,34.0,STAYED,Gamba Osaka,j1_league,0.614975735,111,40.51948051948052,16.161616161616163,77.05627705627705,0.012272363,FOOT_USAGE_RATIO_LEFT (87%) | FOOT_USAGE_RATIO_RIGHT (87%) | RATIO_PASSING_ACCURACY (70%)
4602,Mile Svilar,26.0,STAYED,AS Rom,serie_a,0.82,79,40.144300144300146,5.627705627705628,91.91919191919192,0.006001709,FOOT_USAGE_RATIO_LEFT (90%) | FOOT_USAGE_RATIO_RIGHT (90%) | RATIO_PASSING_ACCURACY (92%)
20794,David Mitov Nilsson,35.0,STAYED,Sarpsborg 08 FF,eliteserien,0.5777367099999999,57,40.086580086580085,59.884559884559884,10.38961038961039,0.077835895,FOOT_USAGE_RATIO_LEFT (50%) | FOOT_USAGE_RATIO_RIGHT (50%) | GOAL_KICK_SCORE (77%)
56050,Il-gyu Park,36.0,STAYED,Sagan Tosu,j1_league,0.614975735,194,40.05772005772006,35.78643578643579,46.464646464646464,0.029215515,DEFENSIVE_IMPECT_SCORE_PACKING (84%) | RATIO_PASSING_ACCURACY (57%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (56%)
15931,Keisuke Osako,26.0,STAYED,Sanfrecce Hiroshima,j1_league,0.614975735,184,40.02886002886003,49.78354978354979,25.396825396825395,0.052311033,FOOT_USAGE_RATIO_LEFT (64%) | FOOT_USAGE_RATIO_RIGHT (64%) | DEFENSIVE_IMPECT_SCORE_PACKING (42%)
68641,Metod Jurhar,28.0,STAYED,FC Koper,prva_liga,0.383098135,55,39.97113997113997,59.307359307359306,10.966810966810966,0.07626973,RATIO_PASSING_ACCURACY (79%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (78%) | FOOT_USAGE_RATIO_LEFT (27%)
38464,Andries Noppert,31.0,STAYED,SC Heerenveen,eredivisie,0.6917069149999999,74,39.94227994227994,47.61904761904761,28.42712842712843,0.047587346,DEFENSIVE_IMPECT_SCORE_PACKING (70%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (90%) | RATIO_PASSING_ACCURACY (36%)
205,Péter Gulácsi,35.0,STAYED,RasenBallsport Leipzig,bundesliga_1,0.82647051,63,39.7979797979798,8.225108225108226,87.15728715728716,0.007292239,FOOT_USAGE_RATIO_LEFT (82%) | RATIO_PASSING_ACCURACY (96%) | FOOT_USAGE_RATIO_RIGHT (82%)
1236,Max Grün,38.0,STAYED,SV Viktoria Aschaffenburg,regionalliga_bayern,0.28719256,80,39.7979797979798,3.0303030303030303,94.94949494949495,0.0042782454,DEFENSIVE_IMPECT_SCORE_PACKING (90%) | FOOT_USAGE_RATIO_LEFT (80%) | FOOT_USAGE_RATIO_RIGHT (80%)
221526,Mohammed Abu Nil,24.0,STAYED,Ihud Bnei Sachnin,ligat_haal,0.5,46,39.7979797979798,14.862914862914863,77.2005772005772,0.011774669,FOOT_USAGE_RATIO_LEFT (93%) | FOOT_USAGE_RATIO_RIGHT (93%) | DEFENSIVE_IMPECT_SCORE_PACKING (69%)
170283,Xavier Gies,29.0,STAYED,FCV Dender EH,challenger_pro_league,0.34851325,54,39.682539682539684,48.62914862914863,26.262626262626267,0.05026417,DEFENSIVE_IMPECT_SCORE_PACKING (56%) | RATIO_PASSING_ACCURACY (55%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (75%)
30449,Trevor Doornbusch,26.0,STAYED,VVV-Venlo,keuken_kampioen_divisie,0.433012,15,39.62481962481962,44.58874458874459,32.17893217893218,0.04271156,DIAGONAL_PASS_SCORE (90%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION_CLOSE_RANGE_SHOT_RATIO (97%) | RATIO_PASSING_ACCURACY (42%)
53372,Masato Sasaki,23.0,STAYED,Kashiwa Reysol,j1_league,0.614975735,30,39.53823953823954,61.18326118326118,7.07070707070707,0.08283168,FOOT_USAGE_RATIO_LEFT (50%) | FOOT_USAGE_RATIO_RIGHT (50%) | RATIO_PASSING_ACCURACY (48%)
135654,Lazar Kalicanin,21.0,STAYED,FK Cukaricki,super_liga_srbije,0.34917809,29,39.53823953823954,46.75324675324675,28.715728715728716,0.045211546,FOOT_USAGE_RATIO_LEFT (79%) | FOOT_USAGE_RATIO_RIGHT (79%) | DEFENSIVE_IMPECT_SCORE_PACKING (37%)
29092,Matija Orbanic,25.0,STAYED,NK Bravo,prva_liga,0.383098135,66,39.39393939393939,57.86435786435786,11.688311688311687,0.07206825,DEFENSIVE_IMPECT_SCORE_PACKING (47%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION_CLOSE_RANGE_SHOT_RATIO (85%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (49%)
16521,Seung-gyu Kim,35.0,STAYED,Kashiwa Reysol,j1_league,0.614975735,90,39.39393939393939,56.421356421356414,13.852813852813853,0.06583825,DEFENSIVE_IMPECT_SCORE_PACKING (47%) | RATIO_PASSING_ACCURACY (53%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (45%)
43991,Mathias Dyngeland,30.0,STAYED,SK Brann,eliteserien,0.5777367099999999,90,39.16305916305917,43.43434343434344,32.75613275613276,0.040482435,DEFENSIVE_IMPECT_SCORE_PACKING (60%) | DIAGONAL_PASS_SCORE (94%) | RATIO_PASSING_ACCURACY (25%)
98180,Julien Devriendt,27.0,DROPPED,FCV Dender EH,belgian_pro_league,0.67107149,4,39.13419913419913,63.78066378066378,2.1645021645021645,0.09301729,GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (98%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION_LONG_RANGE_SHOT_RATIO (99%) | FOOT_USAGE_RATIO_LEFT (35%)
162345,Kees Sims,22.0,STAYED,GAIS Göteborg,allsvenskan,0.579539565,15,39.047619047619044,16.305916305916305,73.16017316017316,0.012315754,FOOT_USAGE_RATIO_LEFT (92%) | DEFENSIVE_IMPECT_SCORE_PACKING (97%) | FOOT_USAGE_RATIO_RIGHT (92%)
116237,Max Putz,36.0,STAYED,DJK Vilzing,regionalliga_bayern,0.28719256,65,38.903318903318905,32.323232323232325,48.77344877344878,0.02453392,FOOT_USAGE_RATIO_LEFT (83%) | FOOT_USAGE_RATIO_RIGHT (83%) | DEFENSIVE_IMPECT_SCORE_PACKING (39%)
29103,Justin Ospelt,26.0,DROPPED,FSV Frankfurt,regionalliga_suedwest,0.405667995,47,38.78787878787879,2.3088023088023086,93.5064935064935,0.0039636386,FOOT_USAGE_RATIO_LEFT (83%) | FOOT_USAGE_RATIO_RIGHT (83%) | DEFENSIVE_IMPECT_SCORE_PACKING (77%)
130814,Yannick Etile,25.0,DROPPED,FC Martigues,ligue2,0.61397649,13,38.701298701298704,24.963924963924963,59.307359307359306,0.019057272,FOOT_USAGE_RATIO_LEFT (66%) | FOOT_USAGE_RATIO_RIGHT (66%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (97%)
253,Jonas Lössl,37.0,STAYED,FC Midtjylland,superligaen,0.6607162449999999,72,38.61471861471861,3.463203463203463,91.34199134199135,0.0046633007,FOOT_USAGE_RATIO_LEFT (92%) | FOOT_USAGE_RATIO_RIGHT (92%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (94%)
20739,André Hansen,36.0,STAYED,Rosenborg BK,eliteserien,0.5777367099999999,111,38.35497835497836,48.917748917748916,22.51082251082251,0.05046186,FOOT_USAGE_RATIO_LEFT (50%) | RATIO_PASSING_ACCURACY (59%) | FOOT_USAGE_RATIO_RIGHT (50%)
83295,Pablo Campos,23.0,STAYED,FC Cartagena,laliga2,0.6,35,38.32611832611833,38.961038961038966,37.37373737373738,0.032314833,GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (97%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION_LONG_RANGE_SHOT_RATIO (94%) | DEFENSIVE_IMPECT_SCORE_PACKING (37%)
56408,Tom Hendriks,23.0,DROPPED,Fortuna Sittard,eredivisie,0.6917069149999999,1,38.21067821067821,40.4040404040404,34.92063492063492,0.03468929,DEFENSIVE_IMPECT_SCORE_PACKING (100%) | FOOT_USAGE_RATIO_LEFT (50%) | FOOT_USAGE_RATIO_RIGHT (50%)
37461,Denis Rusu,35.0,STAYED,AFC Unirea 04 Slobozia,superliga_romania,0.456571,23,38.18181818181819,26.118326118326117,56.27705627705628,0.019962983,FOOT_USAGE_RATIO_LEFT (88%) | FOOT_USAGE_RATIO_RIGHT (88%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (74%)
11391,Matheus Vidotto,32.0,STAYED,Tokyo Verdy,j1_league,0.614975735,80,38.066378066378064,35.93073593073593,41.269841269841265,0.029282268,FOOT_USAGE_RATIO_LEFT (71%) | FOOT_USAGE_RATIO_RIGHT (71%) | RATIO_PASSING_ACCURACY (79%)
13548,Jesper Hansen,40.0,STAYED,Aarhus GF,superligaen,0.6607162449999999,139,37.950937950937956,8.802308802308803,81.67388167388168,0.0075554242,FOOT_USAGE_RATIO_LEFT (91%) | FOOT_USAGE_RATIO_RIGHT (91%) | DEFENSIVE_IMPECT_SCORE_PACKING (55%)
48986,Samuel Petras,26.0,STAYED,ETO FC Győr,nemzeti_bajnoksag,0.53889144,26,37.92207792207792,34.05483405483405,43.722943722943725,0.02606908,DEFENSIVE_IMPECT_SCORE_PACKING (77%) | RATIO_PASSING_ACCURACY (47%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (58%)
161408,David Andersson,22.0,STAYED,IFK Norrköping,allsvenskan,0.579539565,29,37.86435786435786,48.1962481962482,22.366522366522368,0.0491831,FOOT_USAGE_RATIO_LEFT (98%) | FOOT_USAGE_RATIO_RIGHT (98%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION_CLOSE_RANGE_SHOT_RATIO (61%)
106332,Zsombor Senkó,23.0,DROPPED,Zalaegerszegi TE FC,nemzeti_bajnoksag,0.53889144,6,37.835497835497826,59.01875901875901,6.0606060606060606,0.076207116,FOOT_USAGE_RATIO_LEFT (50%) | RATIO_PASSING_ACCURACY (60%) | FOOT_USAGE_RATIO_RIGHT (50%)
43417,Rafael Romo,36.0,DROPPED,Oud-Heverlee Leuven,belgian_pro_league,0.67107149,17,37.77777777777777,28.715728715728716,51.37085137085137,0.02269405,FOOT_USAGE_RATIO_LEFT (50%) | RATIO_PASSING_ACCURACY (65%) | FOOT_USAGE_RATIO_RIGHT (50%)
71177,Michele Di Gregorio,28.0,STAYED,Juventus Turin,serie_a,0.82,87,37.74891774891775,8.946608946608947,80.95238095238095,0.007867571,FOOT_USAGE_RATIO_LEFT (78%) | FOOT_USAGE_RATIO_RIGHT (78%) | RATIO_PASSING_ACCURACY (81%)
15146,Federico Ravaglia,26.0,STAYED,FC Bologna,serie_a,0.82,30,37.6911976911977,17.604617604617605,67.82106782106783,0.013021575,FOOT_USAGE_RATIO_LEFT (84%) | FOOT_USAGE_RATIO_RIGHT (85%) | RATIO_PASSING_ACCURACY (86%)
32300,Kristoffer Klaesson,25.0,STAYED,Vålerenga Fotball,eliteserien,0.5777367099999999,56,37.48917748917749,61.327561327561334,1.7316017316017316,0.08300268,DEFENSIVE_IMPECT_SCORE_PACKING (66%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (40%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION_LONG_RANGE_SHOT_RATIO (48%)
116815,Denis Pintol,26.0,BENCH,ND Primorje,prva_liga,0.383098135,34,37.46031746031746,24.53102453102453,56.85425685425686,0.01884509,FOOT_USAGE_RATIO_LEFT (73%) | RATIO_PASSING_ACCURACY (94%) | FOOT_USAGE_RATIO_RIGHT (73%)
27185,Lucien Hawryluk,25.0,STAYED,SV Waldhof Mannheim,bundesliga_3,0.557671055,17,37.43145743145743,39.97113997113997,33.62193362193362,0.033647615,DEFENSIVE_IMPECT_SCORE_PACKING (61%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (99%) | RATIO_PASSING_ACCURACY (69%)
107851,Robert Kwasigroch,21.0,DROPPED,Hertha BSC,bundesliga_2,0.710514535,1,37.40259740259741,38.67243867243867,35.4978354978355,0.031848878,FOOT_USAGE_RATIO_LEFT (50%) | FOOT_USAGE_RATIO_RIGHT (50%) | GOAL_KICK_SCORE (85%)
1432,Mitchell Langerak,37.0,STAYED,Nagoya Grampus,j1_league,0.614975735,173,37.34487734487735,53.39105339105339,13.275613275613276,0.060936924,FOOT_USAGE_RATIO_LEFT (50%) | FOOT_USAGE_RATIO_RIGHT (50%) | DEFENSIVE_IMPECT_SCORE_PACKING (39%)
136492,Áron Yaakobishvili,20.0,STAYED,FC Andorra,laliga2,0.6,21,37.22943722943723,23.08802308802309,58.44155844155844,0.017997751,RATIO_PASSING_ACCURACY (98%) | DEFENSIVE_IMPECT_SCORE_PACKING (42%) | GK_SUCCESSFUL_LAUNCHES_PERCENT (88%)
49045,Valdemar Birksø,24.0,BENCH,Fredrikstad FK,eliteserien,0.5777367099999999,1,37.229437229437224,51.94805194805194,15.151515151515152,0.058564138,DEFENSIVE_IMPECT_SCORE_PACKING (100%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (100%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION_LONG_RANGE_SHOT_RATIO (44%)
217165,Nazar Domchak,18.0,STAYED,Karpaty Lviv,premier_liga_ukraine,0.401354885,15,37.113997113997115,51.65945165945166,15.295815295815295,0.058242638,FOOT_USAGE_RATIO_LEFT (33%) | GOAL_KICK_SCORE (84%) | FOOT_USAGE_RATIO_RIGHT (34%)
16491,Masaaki Higashiguchi,39.0,STAYED,Gamba Osaka,j1_league,0.614975735,119,37.113997113997115,15.295815295815295,69.84126984126983,0.011970486,FOOT_USAGE_RATIO_LEFT (91%) | FOOT_USAGE_RATIO_RIGHT (91%) | DEFENSIVE_IMPECT_SCORE_PACKING (41%)
119249,Adrian Sæther,24.0,STAYED,Kristiansund BK,eliteserien,0.5777367099999999,22,37.085137085137085,61.61616161616161,0.2886002886002886,0.08310129,GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (98%) | DIAGONAL_PASS_SCORE (39%) | DEFENSIVE_IMPECT_SCORE_PACKING (8%)
15970,Ryosuke Kojima,29.0,STAYED,Kashiwa Reysol,j1_league,0.614975735,104,36.940836940836945,30.88023088023088,46.03174603174603,0.023542063,RATIO_PASSING_ACCURACY (98%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (81%) | DEFENSIVE_IMPECT_SCORE_PACKING (41%)
31848,Senne Lammens,23.0,STAYED,Royal Antwerpen FC,belgian_pro_league,0.67107149,55,36.7965367965368,28.13852813852814,49.78354978354979,0.021764906,DEFENSIVE_IMPECT_SCORE_PACKING (58%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION1V1_AGAINST_GK_SHOT_RATIO (79%) | RATIO_PASSING_ACCURACY (53%)
117221,Marko Milosevic,35.0,DROPPED,Debreceni VSC,nemzeti_bajnoksag,0.53889144,3,36.73881673881674,49.2063492063492,18.037518037518037,0.05131537,FOOT_USAGE_RATIO_LEFT (50%) | RATIO_PASSING_ACCURACY (65%) | FOOT_USAGE_RATIO_RIGHT (50%)
104059,Max Weiß,21.0,STAYED,Karlsruher SC,bundesliga_2,0.710514535,36,36.305916305916305,30.014430014430015,45.74314574314574,0.023171369,RATIO_PASSING_ACCURACY (90%) | GK_SUCCESSFUL_LAUNCHES_PERCENT (93%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION_LONG_RANGE_SHOT_RATIO (87%)
99640,Nikola Ivezic,22.0,STAYED,Lommel SK,challenger_pro_league,0.34851325,28,35.72871572871573,47.90764790764791,17.46031746031746,0.04850058,RATIO_PASSING_ACCURACY (63%) | GK_PREVENTED_GOALS_POST_SHOT_XG_BY_ACTION_LONG_RANGE_SHOT_RATIO (92%) | FOOT_USAGE_RATIO_LEFT (33%)
217773,Matija Gocmanac,22.0,STAYED,FK Vojvodina Novi Sad,super_liga_srbije,0.34917809,15,35.64213564213564,48.34054834054834,16.594516594516595,0.04967931,DEFENSIVE_IMPECT_SCORE_PACKING (42%) | FOOT_USAGE_RATIO_LEFT (36%) | GK_SUCCESSFUL_LAUNCHES_PERCENT (81%)
