playerId,name,age,status,origin_team,origin_comp,origin_median,predicted_proba,predicted_plays,actual_plays
55999,Yuma Obata,24.0,STAYED,Avispa Fukuoka,j1_league,0.614975735,0.017183706,0,0
111833,Victor Aznar,23.0,STAYED,FC Cádiz,laliga2,0.6,0.003336623,0,0
116814,Zan Mauricio,21.0,STAYED,NK Nafta 1903,prva_liga,0.383098135,0.018049596,0,0
166198,Stojan Lekovic,24.0,STAYED,FK Radnicki 1923 Kragujevac,super_liga_srbije,0.34917809,0.6998198,1,0
161408,David Andersson,22.0,STAYED,IFK Norrköping,allsvenskan,0.579539565,0.015155135,0,0
162396,Mamour Ndiaye,20.0,STAYED,Sarpsborg 08 FF,eliteserien,0.5777367099999999,0.008745066,0,0
57130,Nahuel Suárez,25.0,STAYED,CA Progreso,primera_division_paraguay,0.4,0.10645163,0,0
135654,Lazar Kalicanin,21.0,STAYED,FK Cukaricki,super_liga_srbije,0.34917809,0.014893646,0,0
94969,Jakub Mądrzyk,22.0,STAYED,Stal Mielec,ekstraklasa,0.6288633,0.004234767,0,0
99640,Nikola Ivezic,22.0,STAYED,Lommel SK,challenger_pro_league,0.34851325,0.41164577,0,0
26993,Niklas Steffen,25.0,STAYED,FC Thun,super_league_switzerland,0.6643794000000001,0.04014373,0,0
87147,Uros Likar,26.0,STAYED,NK Bravo,prva_liga,0.383098135,0.12353516,0,0
150322,Guilherme Fernandes,24.0,STAYED,Real Valladolid,laliga2,0.6,0.009940989,0,0
175974,Tom Bramel,20.0,STAYED,Vitesse Arnheim,keuken_kampioen_divisie,0.433012,0.03583716,0,0
38255,Andriy Kozhukhar,26.0,STAYED,NK Veres Rivne,premier_liga_ukraine,0.401354885,0.05270438,0,0
67339,Stefan Drljaca,26.0,STAYED,SG Dynamo Dresden,bundesliga_3,0.557671055,0.02011524,0,0
105294,Radek Vítek,22.0,STAYED,FC Blau-Weiß Linz,bundesliga_austria,0.6016963049999999,0.0046384498,0,0
75665,Jort Borgmans,23.0,STAYED,FC Eindhoven,keuken_kampioen_divisie,0.433012,0.14543869,0,0
108200,Kaique Pereira,22.0,STAYED,CD Nacional,primeira_liga,0.622191505,0.08830668,0,0
104815,Konstantin Heide,20.0,STAYED,SpVgg Unterhaching,bundesliga_3,0.557671055,0.0077231773,0,0
30547,Jedrzej Grobelny,24.0,STAYED,Warta Posen,ekstraklasa,0.6288633,0.32654867,0,0
5699,Filip Djukic,26.0,STAYED,Hvidovre IF,superligaen,0.6607162449999999,0.07614029,0,0
52871,Mykyta Turbayevskyi,24.0,STAYED,Zorya Lugansk,premier_liga_ukraine,0.401354885,0.026220378,0,0
131750,Yuriy-Volodymyr Gereta,22.0,STAYED,Rukh Lviv,premier_liga_ukraine,0.401354885,0.074840285,0,0
30959,Hugo Wentges,24.0,STAYED,ADO Den Haag,keuken_kampioen_divisie,0.433012,0.00974395,0,0
27185,Lucien Hawryluk,25.0,STAYED,SV Waldhof Mannheim,bundesliga_3,0.557671055,0.024989327,0,0
75233,Santiago Silva,26.0,STAYED,CA Boston River,primera_division_paraguay,0.4,0.24138589,0,0
217966,Bernardo,23.0,STAYED,CD Tondela,primeira_liga,0.622191505,0.00049316173,0,0
78822,Lukas Jungwirth,21.0,STAYED,LASK,bundesliga_austria,0.6016963049999999,0.019620432,0,0
79189,Theo Sander,21.0,STAYED,Aalborg BK,superligaen,0.6607162449999999,0.06750374,0,0
105879,André Gomes,21.0,STAYED,FC Alverca,primeira_liga,0.622191505,0.00822795,0,0
86246,Antonio Djakovic,24.0,STAYED,HNK Sibenik,hnl_1,0.507882825,0.01426315,0,0
165565,Luka Bas,23.0,STAYED,NK Radomlje,prva_liga,0.383098135,0.058356974,0,0
119249,Adrian Sæther,24.0,STAYED,Kristiansund BK,eliteserien,0.5777367099999999,0.07186054,0,0
109277,Jan Niemann,21.0,STAYED,FC Teutonia 05 Ottensen,regionalliga_nord,0.26403716,0.12218796,0,0
12780,Julian Faye Lund,26.0,STAYED,Rosenborg BK,eliteserien,0.5777367099999999,0.22033194,0,0
50075,Tomoya Wakahara,26.0,STAYED,Kyoto Sanga,j1_league,0.614975735,0.008029768,0,0
3357,Berke Özer,25.0,STAYED,LOSC Lille,ligue1,0.7712210150000001,0.18668242,0,0
37246,Petr Mikulec,26.0,STAYED,FK Mlada Boleslav,chance_liga,0.345279435,0.76442116,1,0
116715,Martin Dala,21.0,STAYED,Fehérvár FC,nemzeti_bajnoksag,0.53889144,0.01539549,0,0
4749,Dominik Kotarski,26.0,STAYED,FC Kopenhagen,superligaen,0.6607162449999999,0.0042507746,0,0
78657,Zan Luk Leban,23.0,STAYED,NK Celje,prva_liga,0.383098135,0.076384604,0,0
136492,Áron Yaakobishvili,20.0,STAYED,FC Andorra,laliga2,0.6,0.0054409653,0,0
56433,Jonas Wendlinger,25.0,STAYED,Almere City FC,keuken_kampioen_divisie,0.433012,0.045861226,0,0
135846,Yakiv Kinareykin,22.0,STAYED,Karpaty Lviv,premier_liga_ukraine,0.401354885,0.1254285,0,0
78648,Iker Álvarez,24.0,STAYED,FC Córdoba,laliga2,0.6,0.077932805,0,0
53522,Matis Carvalho,26.0,STAYED,Le Puy Foot 43 Auvergne,france_3,0.513178375,0.020028032,0,0
70463,Teddy Boulhendi,24.0,STAYED,FC Bourg-Péronnas 01,france_3,0.513178375,0.06522374,0,0
160297,Mathys Niflore,19.0,STAYED,USL Dunkerque,ligue2,0.61397649,0.00843175,0,0
158793,Emiliano Márquez,23.0,STAYED,CA Fénix,primera_division_paraguay,0.4,0.477093,0,0
114714,Noah Raveyre,20.0,STAYED,Pau FC,ligue2,0.61397649,0.032177437,0,0
114746,Bernt Klaverboer,20.0,STAYED,SC Heerenveen,eredivisie,0.6917069149999999,0.0035736694,0,0
278980,Gaël Alette,24.0,STAYED,Football Club Fleury 91,france_3,0.513178375,0.23513438,0,0
66789,Justin Bengui,20.0,STAYED,FK Jedinstvo Ub,super_liga_srbije,0.34917809,0.0020469022,0,0
87946,Vedad Muftic,24.0,STAYED,FK Zeljeznicar Sarajevo,premijer_liga_bih,0.536591375,0.017669715,0,0
179871,Vukasin Jovanovic,18.0,STAYED,FK Jedinstvo Ub,super_liga_srbije,0.34917809,0.20195764,0,0
191918,Simon Eriksson,19.0,STAYED,IF Elfsborg,allsvenskan,0.579539565,0.10411143,0,0
146113,Valentyn Gorokh,25.0,STAYED,NK Veres Rivne,premier_liga_ukraine,0.401354885,0.01430978,0,0
180581,Tae-hui Han,21.0,STAYED,Daegu FC,k_league_1,0.55,0.009182052,0,0
105971,Viktor Andersson,21.0,STAYED,IFK Värnamo,allsvenskan,0.579539565,0.043150946,0,0
135629,Dimitrije Stevanovic,21.0,STAYED,FK Radnicki Nis,super_liga_srbije,0.34917809,0.037385978,0,0
139974,Barnabás Simon,22.0,STAYED,Paksi FC,nemzeti_bajnoksag,0.53889144,0.0054639056,0,0
182327,Mladen Jurkas,18.0,STAYED,FK Borac Banja Luka,premijer_liga_bih,0.536591375,0.00939117,0,0
53529,Matevz Dajcar,24.0,STAYED,NK Olimpija Ljubljana,prva_liga,0.383098135,0.23162304,0,0
182743,Lan Jovanovic,19.0,STAYED,NK Aluminij Kidricevo,prva_liga,0.383098135,0.15033178,0,0
88744,Sergejs Vilkovs,23.0,STAYED,RFS,virsliga,0.17575453,0.7771063,1,0
45118,Juan Moreno,26.0,STAYED,Miramar Misiones,primera_division_paraguay,0.4,0.024257952,0,0
46212,Oliver Petersen,24.0,STAYED,Molde FK,eliteserien,0.5777367099999999,0.33795157,0,0
137041,Mihai Popa,25.0,STAYED,CFR Cluj,superliga_romania,0.456571,0.011099663,0,0
47611,Grégoire Coudert,26.0,STAYED,Stade Brest 29,ligue1,0.7712210150000001,0.002186761,0,0
68957,Alexandre Pierre,25.0,STAYED,FC Sochaux-Montbéliard,france_3,0.513178375,0.07132524,0,0
77349,Nathan Yavorsky,24.0,STAYED,FC Versailles 78,france_3,0.513178375,0.03928086,0,0
68876,Jong-beom Baek,25.0,STAYED,FC Seoul,k_league_1,0.55,0.006793917,0,0
118613,Marino Bulat,26.0,STAYED,HNK Vukovar 1991,hnl_1,0.507882825,0.016494649,0,0
106769,Kiany Vroman,22.0,STAYED,KSK Lierse Kempenzonen,challenger_pro_league,0.34851325,0.66840297,1,0
119253,Rafal Mamla,22.0,STAYED,Korona Kielce,ekstraklasa,0.6288633,0.0014993044,0,0
31896,Christos Mandas,24.0,STAYED,Lazio Rom,serie_a,0.82,0.018362425,0,0
33634,Ivan Krajcirik,25.0,STAYED,MFK Ruzomberok,fortuna_liga_slovakia,0.528078685,0.002003929,0,0
56228,Joey Houweling,25.0,STAYED,SC Telstar,keuken_kampioen_divisie,0.433012,0.13332061,0,0
214022,Igor Nikic,25.0,STAYED,CD Mirandés,laliga2,0.6,0.002435998,0,0
115809,Gabriel Kobylak,24.0,STAYED,Radomiak Radom,ekstraklasa,0.6288633,0.024016283,0,0
159650,Eduardo Bores,23.0,STAYED,Libertad FC,liga_pro_ecuador,0.4,0.014307513,0,0
89542,David Celic,23.0,STAYED,IK Sirius,allsvenskan,0.579539565,0.003776942,0,0
184556,Alexandre Pisano,20.0,STAYED,Nagoya Grampus,j1_league,0.614975735,0.0046013794,0,0
122714,Nejc Dermastija,22.0,STAYED,NS Mura,prva_liga,0.383098135,0.015680965,0,0
104775,Noah Brdar,20.0,STAYED,SV Wehen Wiesbaden,bundesliga_3,0.557671055,0.06297095,0,0
181013,Kazuki Fujita,25.0,STAYED,Albirex Niigata,j1_league,0.614975735,0.012604364,0,0
30449,Trevor Doornbusch,26.0,STAYED,VVV-Venlo,keuken_kampioen_divisie,0.433012,0.1982948,0,0
162345,Kees Sims,22.0,STAYED,GAIS Göteborg,allsvenskan,0.579539565,0.0048631625,0,0
37675,Mattias Lamhauge,26.0,STAYED,FC Fredericia,superligaen,0.6607162449999999,0.047026902,0,0
103819,Alaa Bellaarouch,24.0,STAYED,RC Straßburg Alsace,ligue1,0.7712210150000001,0.3639608,0,0
56449,Edoardo Corvi,24.0,STAYED,Parma Calcio 1913,serie_a,0.82,0.01267999,0,0
217773,Matija Gocmanac,22.0,STAYED,FK Vojvodina Novi Sad,super_liga_srbije,0.34917809,0.13638654,0,0
217165,Nazar Domchak,18.0,STAYED,Karpaty Lviv,premier_liga_ukraine,0.401354885,0.022018736,0,0
57879,Ivan Guteša,23.0,STAYED,Roter Stern Belgrad,super_liga_srbije,0.34917809,0.49093866,0,0
86239,Toni Silic,21.0,STAYED,HNK Hajduk Split,hnl_1,0.507882825,0.0010773882,0,0
52156,João Valido,26.0,STAYED,FC Arouca,primeira_liga,0.622191505,0.08906486,0,0
187227,Julian Renner,22.0,STAYED,KAS Eupen,challenger_pro_league,0.34851325,0.070120156,0,0
62848,Juan Castillo,23.0,STAYED,Vitória Guimarães SC,primeira_liga,0.622191505,0.0012269013,0,0
104934,Erion Avdija,21.0,STAYED,SpVgg Unterhaching,regionalliga_bayern,0.28719256,0.95239043,1,0
107693,Felix Wienand,23.0,STAYED,Rot-Weiss Essen,bundesliga_3,0.557671055,0.008263423,0,0
102803,Salvi Carrasco,25.0,STAYED,CD Teneriffa,laliga2,0.6,0.23056906,0,0
16517,Shusaku Nishikawa,39.0,STAYED,Urawa Red Diamonds,j1_league,0.614975735,0.0024951962,0,0
56050,Il-gyu Park,36.0,STAYED,Sagan Tosu,j1_league,0.614975735,0.014185183,0,0
1432,Mitchell Langerak,37.0,STAYED,Nagoya Grampus,j1_league,0.614975735,0.031468157,0,0
16502,Jin-hyeon Kim,38.0,STAYED,Cerezo Osaka,j1_league,0.614975735,0.0016670172,0,0
55878,Daiya Maekawa,31.0,STAYED,Vissel Kobe,j1_league,0.614975735,0.06440376,0,0
66802,Nikita Haikin,30.0,STAYED,FK Bodø/Glimt,eliteserien,0.5777367099999999,0.052803036,0,0
3901,Anthony Moris,35.0,STAYED,Royale Union Saint Gilloise,belgian_pro_league,0.67107149,0.003327007,0,0
10555,Lars Unnerstall,35.0,STAYED,FC Twente Enschede,eredivisie,0.6917069149999999,0.0035837523,0,0
51439,Etienne Vaessen,30.0,STAYED,RKC Waalwijk,eredivisie,0.6917069149999999,0.016174499,0,0
16547,Sung-ryong Jung,41.0,STAYED,Kawasaki Frontale,j1_league,0.614975735,0.0010982048,0,0
213,Simon Mignolet,38.0,STAYED,FC Brügge,belgian_pro_league,0.67107149,0.011157789,0,0
13623,Nicolai Larsen,35.0,STAYED,Silkeborg IF,superligaen,0.6607162449999999,0.039594438,0,0
43842,Marcus Sandberg,35.0,STAYED,Stabæk Fotball,eliteserien,0.5777367099999999,0.006260032,0,0
13548,Jesper Hansen,40.0,STAYED,Aarhus GF,superligaen,0.6607162449999999,0.0029670815,0,0
56198,Takanori Sugeno,41.0,STAYED,Hokkaido Consadole Sapporo,j1_league,0.614975735,0.07552797,0,0
47988,Jakub Slowik,34.0,STAYED,Vegalta Sendai,j1_league,0.614975735,0.0043359464,0,0
43826,Jacob Karlstrøm,29.0,STAYED,Tromsø IL,eliteserien,0.5777367099999999,0.0192064,0,0
76848,Masaaki Murakami,33.0,STAYED,Avispa Fukuoka,j1_league,0.614975735,0.13169792,0,0
15352,Andreas Hansen,30.0,STAYED,FC Nordsjaelland,superligaen,0.6607162449999999,0.44562364,0,0
16491,Masaaki Higashiguchi,39.0,STAYED,Gamba Osaka,j1_league,0.614975735,0.0016427829,0,0
81396,Tomoki Hayakawa,27.0,STAYED,Kashima Antlers,j1_league,0.614975735,0.0044137263,0,0
66728,Egil Selvik,28.0,STAYED,FK Haugesund,eliteserien,0.5777367099999999,0.15506218,0,0
210,Vasilios Barkas,31.0,STAYED,FC Utrecht,eredivisie,0.6917069149999999,0.043440666,0,0
76863,Naoto Kamifukumoto,36.0,STAYED,Tokushima Vortis,j1_league,0.614975735,0.042421248,0,0
6682,Jakob Haugaard,33.0,STAYED,Tromsø IL,eliteserien,0.5777367099999999,0.013252601,0,0
5358,Remko Pasveer,42.0,STAYED,Vitesse Arnheim,eredivisie,0.6917069149999999,0.021107938,0,0
20739,André Hansen,36.0,STAYED,Rosenborg BK,eliteserien,0.5777367099999999,0.035129514,0,0
57059,Jun Ichimori,34.0,STAYED,Gamba Osaka,j1_league,0.614975735,0.013384063,0,0
15970,Ryosuke Kojima,29.0,STAYED,Kashiwa Reysol,j1_league,0.614975735,0.006312199,0,0
66731,Jacob Storevik,29.0,STAYED,Sandefjord Fotball,eliteserien,0.5777367099999999,0.020919332,0,0
52232,Wladimiro Falcone,30.0,STAYED,US Lecce,serie_a,0.82,0.00202219,0,0
37408,Sinan Bolat,37.0,STAYED,KVC Westerlo,belgian_pro_league,0.67107149,0.0018592984,0,0
20791,Lawrence Ati Zigi,29.0,STAYED,FC St. Gallen 1879,super_league_switzerland,0.6643794000000001,0.009410304,0,0
2888,Davy Roef,32.0,STAYED,KAA Gent,belgian_pro_league,0.67107149,0.007900584,0,0
21358,Wouter van der Steen,35.0,STAYED,Helmond Sport,keuken_kampioen_divisie,0.433012,0.02871112,0,0
9400,Yanick Brecher,32.0,STAYED,FC Zürich,super_league_switzerland,0.6643794000000001,0.28945643,0,0
32587,Lorenzo Montipò,30.0,STAYED,Hellas Verona,serie_a,0.82,0.013438922,0,0
1837,Walter Benítez,33.0,STAYED,PSV Eindhoven,eredivisie,0.6917069149999999,0.027348353,0,0
3724,Hugo Keto,28.0,STAYED,Sandefjord Fotball,eliteserien,0.5777367099999999,0.03178841,0,0
133156,Sasa Stamenkovic,41.0,STAYED,FK Mladost Lucani,super_liga_srbije,0.34917809,0.002596123,0,0
47537,Enzo Basilio,31.0,STAYED,EA Guingamp,ligue2,0.61397649,0.015429911,0,0
377,Marwin Hitz,38.0,STAYED,FC Basel 1893,super_league_switzerland,0.6643794000000001,0.018663563,0,0
3472,Karlo Letica,29.0,STAYED,FC Lausanne-Sport,super_league_switzerland,0.6643794000000001,0.12066073,0,0
15833,Dominik Reimann,28.0,STAYED,1. FC Magdeburg,bundesliga_2,0.710514535,0.0029683316,0,0
9661,Martin Männel,37.0,STAYED,FC Erzgebirge Aue,bundesliga_3,0.557671055,0.0021006633,0,0
19570,Vanja Milinković-Savić,29.0,STAYED,FC Turin,serie_a,0.82,0.0055522704,0,0
75611,Stijn van Gassel,29.0,STAYED,Excelsior Rotterdam,eredivisie,0.6917069149999999,0.010684222,0,0
17228,Mamadou Samassa,36.0,STAYED,Stade Laval,ligue2,0.61397649,0.00022207477,0,0
15814,Florian Kastenmeier,28.0,STAYED,Fortuna Düsseldorf,bundesliga_2,0.710514535,0.048614353,0,0
398,Yann Sommer,37.0,STAYED,Inter Mailand,serie_a,0.82,0.0036401798,0,0
1650,Mike Maignan,30.0,STAYED,AC Mailand,serie_a,0.82,0.0084025385,0,0
16521,Seung-gyu Kim,35.0,STAYED,Kashiwa Reysol,j1_league,0.614975735,0.07026461,0,0
43991,Mathias Dyngeland,30.0,STAYED,SK Brann,eliteserien,0.5777367099999999,0.01435649,0,0
1023,Alexander Nübel,29.0,STAYED,VfB Stuttgart,bundesliga_1,0.82647051,0.0071766204,0,0
1729,Florian Escales,30.0,STAYED,FC Annecy,ligue2,0.61397649,0.29092282,0,0
37748,Rafal Leszczynski,33.0,STAYED,Śląsk Wrocław,ekstraklasa,0.6288633,0.013224905,0,0
42471,Oliver Zelenika,32.0,STAYED,NK Varazdin,hnl_1,0.507882825,0.011935704,0,0
1798,Brice Samba,31.0,STAYED,RC Lens,ligue1,0.7712210150000001,0.0003550378,0,0
70556,Jakob Golz,27.0,STAYED,Rot-Weiss Essen,bundesliga_3,0.557671055,0.031385913,0,0
71177,Michele Di Gregorio,28.0,STAYED,Juventus Turin,serie_a,0.82,0.000924756,0,0
1027,Oliver Baumann,35.0,STAYED,TSG 1899 Hoffenheim,bundesliga_1,0.82647051,0.0146105075,0,0
2515,Johny Placide,38.0,STAYED,SC Bastia,ligue2,0.61397649,0.005691876,0,0
8508,Hendrik Van Crombrugge,32.0,STAYED,RSC Anderlecht,belgian_pro_league,0.67107149,0.0053361244,0,0
6784,Kristoffer Nordfeldt,36.0,STAYED,AIK Solna,allsvenskan,0.579539565,0.00064320664,0,0
55897,Yohei Takaoka,29.0,STAYED,Yokohama F. Marinos,j1_league,0.614975735,0.42437848,0,0
444,Frederik Rönnow,33.0,STAYED,1. FC Union Berlin,bundesliga_1,0.82647051,0.018330779,0,0
47196,Ivan Provedel,31.0,STAYED,Lazio Rom,serie_a,0.82,0.0014766298,0,0
48029,Frantisek Plach,34.0,STAYED,Piast Gliwice,ekstraklasa,0.6288633,0.05858832,0,0
1189,Gregor Kobel,28.0,STAYED,Borussia Dortmund,bundesliga_1,0.82647051,0.0024598013,0,0
9664,Marius Funk,30.0,STAYED,FC Ingolstadt 04,bundesliga_3,0.557671055,0.00481041,0,0
5385,Azbe Jug,34.0,STAYED,NK Maribor,prva_liga,0.383098135,0.044211574,0,0
1408,Benjamin Uphoff,32.0,STAYED,FC Hansa Rostock,bundesliga_3,0.557671055,0.016778817,0,0
11391,Matheus Vidotto,32.0,STAYED,Tokyo Verdy,j1_league,0.614975735,0.0068357703,0,0
29032,Marko Malenica,32.0,STAYED,NK Osijek,hnl_1,0.507882825,0.08612242,0,0
9074,Patrick Pentz,29.0,STAYED,Bröndby IF,superligaen,0.6607162449999999,0.07571975,0,0
41348,Dejan Stojanovic,32.0,STAYED,SCR Altach,bundesliga_austria,0.6016963049999999,0.0010564629,0,0
153339,Jordi Belin,30.0,STAYED,Patro Eisden Maasmechelen,challenger_pro_league,0.34851325,0.008229724,0,0
55875,Hiroki Iikura,39.0,STAYED,Vissel Kobe,j1_league,0.614975735,0.005425034,0,0
38464,Andries Noppert,31.0,STAYED,SC Heerenveen,eredivisie,0.6917069149999999,0.021097615,0,0
57821,Ivan Banic,31.0,STAYED,HNK Gorica,hnl_1,0.507882825,0.052909516,0,0
29789,Sondre Rossbach,30.0,STAYED,Odds BK,eliteserien,0.5777367099999999,0.12063859,0,0
39086,Warleson,29.0,STAYED,Cercle Brügge,belgian_pro_league,0.67107149,0.03950681,0,0
253,Jonas Lössl,37.0,STAYED,FC Midtjylland,superligaen,0.6607162449999999,0.00059219246,0,0
22962,Joël Mall,34.0,STAYED,Servette FC,super_league_switzerland,0.6643794000000001,0.04415212,0,0
3334,Alex Meret,28.0,STAYED,SSC Neapel,serie_a,0.82,0.0012802612,0,0
1376,Robin Zentner,31.0,STAYED,1. FSV Mainz 05,bundesliga_1,0.82647051,0.011247387,0,0
44105,Hyeon-woo Jo,34.0,STAYED,Ulsan Hyundai,k_league_1,0.55,0.0022520893,0,0
14917,Lukasz Skorupski,34.0,STAYED,FC Bologna,serie_a,0.82,0.008251134,0,0
82,Anthony Lopes,35.0,STAYED,Olympique Lyon,ligue1,0.7712210150000001,0.0012640547,0,0
5065,Aleksandar Jovanovic,33.0,STAYED,FK Partizan Belgrad,super_liga_srbije,0.34917809,0.030375948,0,0
61813,Kyeong-min Kim,34.0,STAYED,Gwangju FC,k_league_1,0.55,0.009097435,0,0
43762,Sean McDermott,32.0,STAYED,Kristiansund BK,eliteserien,0.5777367099999999,0.0074183666,0,0
10367,Svend Brodersen,28.0,STAYED,Fagiano Okayama,j1_league,0.614975735,0.013197827,0,0
28160,Ander Cantero,31.0,STAYED,Burgos CF,laliga2,0.6,0.0072985375,0,0
29927,Alexander Schlager,30.0,STAYED,Red Bull Salzburg,bundesliga_austria,0.6016963049999999,0.011340807,0,0
33296,Régis Gurtner,39.0,STAYED,Amiens SC,ligue2,0.61397649,0.002410591,0,0
668,Ron-Robert Zieler,37.0,STAYED,Hannover 96,bundesliga_2,0.710514535,0.0035139336,0,0
7086,Andrés Fernández,39.0,STAYED,Levante UD,laliga2,0.6,0.0006131627,0,0
41063,Alfonso Herrero,31.0,STAYED,FC Málaga,laliga2,0.6,0.00289475,0,0
538,Dénes Dibusz,35.0,STAYED,Ferencváros Budapest,nemzeti_bajnoksag,0.53889144,0.007614801,0,0
45492,Jokin Ezkieta,29.0,STAYED,Racing Santander,laliga2,0.6,0.040601805,0,0
29273,Per Kristian Bråtveit,30.0,STAYED,Strømsgodset IF,eliteserien,0.5777367099999999,0.015894447,0,0
44770,Raphael Sallinger,30.0,STAYED,TSV Hartberg,bundesliga_austria,0.6016963049999999,0.74530965,1,0
5419,Rubén Yáñez,32.0,STAYED,Sporting Gijón,laliga2,0.6,0.008861571,0,0
44322,Dmytro Riznyk,27.0,STAYED,Shakhtar Donetsk,premier_liga_ukraine,0.401354885,0.8989777,1,0
33937,Dragan Rosic,29.0,STAYED,FK Vojvodina Novi Sad,super_liga_srbije,0.34917809,0.004918215,0,0
14693,Kevin Dawson,34.0,STAYED,Defensor SC,primera_division_paraguay,0.4,0.0402981,0,0
16146,Jun-su Ahn,28.0,STAYED,Suwon FC,k_league_1,0.55,0.0011553608,0,0
43777,Anders Kristiansen,35.0,STAYED,Sarpsborg 08 FF,eliteserien,0.5777367099999999,0.052453484,0,0
205,Péter Gulácsi,35.0,STAYED,RasenBallsport Leipzig,bundesliga_1,0.82647051,0.0022410857,0,0
