rank,kpi_name,label,consensus_weight,category,direction,p_value,effect_size,xgb_importance,rf_importance,perm_importance,mutual_info,definition,parent_kpi,context
307,BYPASSED_DEFENDERS_TO_LANE_LEFT_HALF_SPACE,BYPASSED_DEFENDERS_TO_LANE_LEFT_HALF_SPACE,0.0014523380530126028,Contextual (BYPASSED_DEFENDERS),lower,0.2752377739289492,0.007478758919505463,0.00043096356,0.0013209701159868587,0.0,0.020191667179963124,,BYPASSED_DEFENDERS,Left Half-Space
308,DEFENSIVE_TOUCHES_AT_PHASE_SET_PIECE,DEFENSIVE_TOUCHES_AT_PHASE_SET_PIECE,0.0014433371226109265,Contextual (DEFENSIVE_TOUCHES),lower,0.21372853801790592,0.09579884555998126,0.0016749302,0.0033980029924281256,0.0,0.0,,DEFENSIVE_TOUCHES,Set Piece Phase
309,BYPASSED_DEFENDERS_FROM_PITCH_POSITION_FIRST_THIRD,BYPASSED_DEFENDERS_FROM_PITCH_POSITION_FIRST_THIRD,0.0014426293852291218,Contextual (BYPASSED_DEFENDERS),lower,0.6084995970584479,0.029057348012184583,0.0039031445,0.0013150849782357435,0.0,0.0038740776786774234,,BYPASSED_DEFENDERS,First Third
310,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_FREE_KICK,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_FREE_KICK,0.001439070286250927,Contextual (BALL_LOSS_REMOVED_TEAMMATES),lower,0.2727917191533996,0.1270088880493858,0.0020394856,0.001264075949916304,0.0,0.0020191187896703156,,BALL_LOSS_REMOVED_TEAMMATES,Free Kick
311,REVERSE_PLAY_NUMBER_AT_PHASE_ATTACKING_TRANSITION,REVERSE_PLAY_NUMBER_AT_PHASE_ATTACKING_TRANSITION,0.0014351704226655266,Contextual (REVERSE_PLAY_NUMBER),higher,0.8776690005354008,0.04503306548931465,0.002116044,0.0006607351883817602,0.0,0.011450862281047636,,REVERSE_PLAY_NUMBER,Attacking Transition Phase
312,BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_AM,BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_AM,0.0014314797858846116,Contextual (BALL_WIN_REMOVED_OPPONENTS),lower,0.2130754061728828,0.12747758565864883,0.0024262303,5.690342793864302e-05,0.0,0.004001061096679637,,BALL_WIN_REMOVED_OPPONENTS,Attacking-Mid Zone
313,REVERSE_PLAY_ADDED_OPPONENTS,Reverse Play Added Opponents,0.0014237519764090474,Base KPI,higher,0.5925210622978268,0.07781486676113866,0.0006604767,0.0027576752822664513,0.0,0.007472672499980071,"Sum of opponents who had been previously bypassed and whom the player has brought back into play by the time he completes a pass. Example: If an attacking midfielder receives the ball & dribbles towards the opponent's four-man defence, but then plays a pass to his own centre-back, he brings the 6 pr",,
314,BYPASSED_OPPONENTS_NUMBER_TO_PACKING_ZONE_WL,BYPASSED_OPPONENTS_NUMBER_TO_PACKING_ZONE_WL,0.0014216057297050074,Contextual (BYPASSED_OPPONENTS_NUMBER),higher,0.3193179832253499,0.13005910652297276,0.00014068748,0.0018901478381104719,0.0,0.007156866855499544,,BYPASSED_OPPONENTS_NUMBER,Wide Left Zone
315,NEUTRAL_PASSES_BY_ACTION_FREE_KICK,NEUTRAL_PASSES_BY_ACTION_FREE_KICK,0.0014199017875091736,Contextual (NEUTRAL_PASSES),lower,0.14670848559433255,0.08652982754083434,0.000924568,0.0011016180740406286,0.0,0.010609265642256949,,NEUTRAL_PASSES,Free Kick
316,BYPASSED_OPPONENTS_AT_PHASE_SET_PIECE,BYPASSED_OPPONENTS_AT_PHASE_SET_PIECE,0.0014190747418878398,Contextual (BYPASSED_OPPONENTS),lower,0.15371282179950815,0.12219021573412567,0.0023732686,0.001511716436560145,0.0,0.0,,BYPASSED_OPPONENTS,Set Piece Phase
317,BYPASSED_OPPONENTS_BY_ACTION_CLEARANCE,BYPASSED_OPPONENTS_BY_ACTION_CLEARANCE,0.0014168497383533194,Contextual (BYPASSED_OPPONENTS),lower,0.35130945239001043,0.10207940343458381,0.002035042,0.0025717987662433116,0.0,0.0,,BYPASSED_OPPONENTS,Clearance with Foot
318,NEUTRAL_PASSES_BY_ACTION_GOAL_KICK,NEUTRAL_PASSES_BY_ACTION_GOAL_KICK,0.001413634271374599,Contextual (NEUTRAL_PASSES),lower,0.42908621660334256,0.10266040429199119,0.0006152885,0.0005107678100116493,0.0,0.01201029035496659,,NEUTRAL_PASSES,Goal Kick
319,NEUTRAL_PASSES_TO_LANE_LEFT_WING,NEUTRAL_PASSES_TO_LANE_LEFT_WING,0.001409567625338287,Contextual (NEUTRAL_PASSES),lower,0.010040000954520298,0.19882458986526855,0.0,0.0006534970399702955,0.0,0.00466319744787147,,NEUTRAL_PASSES,Left Wing
320,BALL_WIN_NUMBER_IN_PITCH_POSITION_FIRST_THIRD,BALL_WIN_NUMBER_IN_PITCH_POSITION_FIRST_THIRD,0.001405684031826958,Contextual (BALL_WIN_NUMBER),higher,0.8849938160079004,0.0691405752151365,0.0025109437,0.0017221566376679628,0.0,0.0036879606455300085,,BALL_WIN_NUMBER,First Third
321,BYPASSED_DEFENDERS_AT_PHASE_ATTACKING_TRANSITION,BYPASSED_DEFENDERS_AT_PHASE_ATTACKING_TRANSITION,0.0014032407743333841,Contextual (BYPASSED_DEFENDERS),higher,0.5318614735410951,0.05418844178333767,0.0037972545,0.0016840208485976375,0.0,0.0,,BYPASSED_DEFENDERS,Attacking Transition Phase
322,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_OPPONENT_BOX,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_OPPONENT_BOX,0.0013926951631475697,Contextual (UNSUCCESSFUL_PASSES),higher,0.6726378205889303,0.09295416943691713,0.0002442646,0.0006912449049859765,0.0,0.013510376233295762,,UNSUCCESSFUL_PASSES,Opponent Box
323,BALL_WIN_ADDED_TEAMMATES_BY_ACTION_HEADER,BALL_WIN_ADDED_TEAMMATES_BY_ACTION_HEADER,0.001387651542563218,Contextual (BALL_WIN_ADDED_TEAMMATES),higher,0.25415822791290443,0.13705172250049885,0.001949046,0.0014143563375481657,0.0,0.0,,BALL_WIN_ADDED_TEAMMATES,Header
324,BALL_WIN_ADDED_TEAMMATES_FROM_PITCH_POSITION_FINAL_THIRD,BALL_WIN_ADDED_TEAMMATES_FROM_PITCH_POSITION_FINAL_THIRD,0.001387290080036806,Contextual (BALL_WIN_ADDED_TEAMMATES),lower,0.2919227939278296,0.15967726823698875,0.001446214,0.0013615416603820522,0.0,0.0,,BALL_WIN_ADDED_TEAMMATES,Final Third
325,BYPASSED_DEFENDERS_TO_PACKING_ZONE_IB,BYPASSED_DEFENDERS_TO_PACKING_ZONE_IB,0.0013781667969358315,Contextual (BYPASSED_DEFENDERS),higher,0.4302821265603536,0.14465059915772252,0.001597906,0.00046460011587857666,0.0,0.0034485833422879253,,BYPASSED_DEFENDERS,In-Behind Central Zone
326,BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_LANE_RIGHT_WING,BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_LANE_RIGHT_WING,0.001373675919330772,Contextual (BYPASSED_OPPONENTS_RECEIVING_N),lower,0.14977493052352106,0.15234768015016034,0.0,0.0,0.0,0.010529369364570496,,BYPASSED_OPPONENTS_RECEIVING_NUMBER,Right Wing
327,BALL_WIN_NUMBER_AT_PHASE_SET_PIECE,BALL_WIN_NUMBER_AT_PHASE_SET_PIECE,0.001372937035927198,Contextual (BALL_WIN_NUMBER),lower,0.28805523610010764,0.09442364774883141,0.0022282125,0.0022973027389171143,0.0,0.0,,BALL_WIN_NUMBER,Set Piece Phase
328,OFFENSIVE_TOUCHES_IN_LANE_RIGHT_HALF_SPACE,OFFENSIVE_TOUCHES_IN_LANE_RIGHT_HALF_SPACE,0.0013611953535840864,Contextual (OFFENSIVE_TOUCHES),higher,0.250668280469705,0.2294417216973466,0.00013045162,0.0007425856710309215,0.0,0.0,,OFFENSIVE_TOUCHES,Right Half-Space
329,BALL_WIN_NUMBER_IN_LANE_LEFT_HALF_SPACE,BALL_WIN_NUMBER_IN_LANE_LEFT_HALF_SPACE,0.001360452077793154,Contextual (BALL_WIN_NUMBER),higher,0.3693736761858586,0.09240584205841004,0.0,0.0012871209512315034,0.0,0.012116114172351367,,BALL_WIN_NUMBER,Left Half-Space
330,BYPASSED_OPPONENTS_NUMBER_TO_LANE_LEFT_HALF_SPACE,BYPASSED_OPPONENTS_NUMBER_TO_LANE_LEFT_HALF_SPACE,0.0013560752813828053,Contextual (BYPASSED_OPPONENTS_NUMBER),higher,0.7153370831952202,0.11912856349123052,0.0002778391,0.0017131010851657018,0.0,0.007001724118630204,,BYPASSED_OPPONENTS_NUMBER,Left Half-Space
331,UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_DM,UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_DM,0.0013555598936180575,Contextual (UNSUCCESSFUL_PASSES),lower,0.6147323123813271,0.08380315890557603,0.0005911268,0.0016746724055667344,0.0,0.009266838537357769,,UNSUCCESSFUL_PASSES,Defensive-Mid Zone
332,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_IBWL,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_IBWL,0.0013534681541856242,Contextual (BALL_WIN_ADDED_TEAMMATES),higher,0.22105226642386522,0.1059032449240902,0.001630972,0.002603724001813043,0.0,0.0,,BALL_WIN_ADDED_TEAMMATES,In-Behind Wide Left Zone
333,UNSUCCESSFUL_PASSES_FROM_LANE_LEFT_HALF_SPACE,UNSUCCESSFUL_PASSES_FROM_LANE_LEFT_HALF_SPACE,0.0013509606370529644,Contextual (UNSUCCESSFUL_PASSES),lower,0.8232112039823496,0.0843946578435367,0.0022557538,0.0016394098989817088,0.0,0.0024908642572598616,,UNSUCCESSFUL_PASSES,Left Half-Space
334,BYPASSED_OPPONENTS_NUMBER_TO_PITCH_POSITION_FINAL_THIRD,BYPASSED_OPPONENTS_NUMBER_TO_PITCH_POSITION_FINAL_THIRD,0.0013291735864545474,Contextual (BYPASSED_OPPONENTS_NUMBER),higher,0.681659733564189,0.0352644017011551,0.0005825037,0.0008243382228288356,0.0,0.016151718309683538,,BYPASSED_OPPONENTS_NUMBER,Final Third
335,PXT_NO_VIDEO,No Video,0.0013203557900650603,Base KPI,lower,0.1009833703238551,0.15776489450225062,0.0012527064,0.0012763504699750342,0.0,0.0,"The change in a team’s goal threat that you don´t see due to missing video. In addition, changes that cannot be directly assigned to one of your own players or to the generic team count. This includes, for example, the increase in goal threat that comes from having a kick-off. It also includes chang",,
336,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_LANE_LEFT_HALF_SPACE,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_LANE_LEFT_HALF_SPACE,0.0013185203346837231,Contextual (BALL_LOSS_REMOVED_TEAMMATES_DE),lower,0.4355930894292228,0.110303892061415,0.0024693022,0.0006882329098073164,0.0,0.001458460714082399,,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS,Left Half-Space
337,BYPASSED_DEFENDERS_FROM_PITCH_POSITION_OWN_BOX,BYPASSED_DEFENDERS_FROM_PITCH_POSITION_OWN_BOX,0.0013156878844450093,Contextual (BYPASSED_DEFENDERS),lower,0.6811431286303067,0.05693547713722733,0.0022893988,0.0030513436766574156,0.0,0.0,,BYPASSED_DEFENDERS,Own Box
338,UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_OWN_BOX,UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_OWN_BOX,0.001313097463556191,Contextual (UNSUCCESSFUL_PASSES),lower,0.11355983862873165,0.15230807037631572,0.00053144735,0.002348771877375441,0.0,0.0,,UNSUCCESSFUL_PASSES,Own Box
339,BALL_WIN_ADDED_TEAMMATES_IN_LANE_RIGHT_WING,BALL_WIN_ADDED_TEAMMATES_IN_LANE_RIGHT_WING,0.001313033961500318,Contextual (BALL_WIN_ADDED_TEAMMATES),lower,0.6864383352991157,0.04768387852571515,0.003735069,0.0007055103453133351,0.0,0.002247678897394856,,BALL_WIN_ADDED_TEAMMATES,Right Wing
340,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_FBR,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_FBR,0.0013123117957917906,Contextual (BALL_LOSS_REMOVED_TEAMMATES),higher,0.8006249988857794,0.07042989298500829,0.0014165428,0.0017121413054818466,0.0,0.0063074146622337235,,BALL_LOSS_REMOVED_TEAMMATES,Full-Back Right Zone
341,UNSUCCESSFUL_PASSES_TO_LANE_CENTER,UNSUCCESSFUL_PASSES_TO_LANE_CENTER,0.0013088960198847416,Contextual (UNSUCCESSFUL_PASSES),lower,0.928149310436829,0.08577016353786769,0.002861845,0.0013573747086965487,0.0,0.0,,UNSUCCESSFUL_PASSES,Centre
342,UNSUCCESSFUL_PASSES,Unsuccessful Passes,0.0013063795325018175,Base KPI,lower,0.24425555647480668,0.10970946630593044,0.0020828955,0.001612165824555471,0.0,0.0,"An unsuccessful pass is any pass that is intercepted by an opponent or goes out of play or offside. In addition, the opponent intercepting the ball must be able to control the ball or the pressure must not be too high. E.g. if a long ball is played and there is an aerial duel, it would be a ""neutral",,
343,BYPASSED_OPPONENTS_BY_ACTION_FREE_KICK,BYPASSED_OPPONENTS_BY_ACTION_FREE_KICK,0.001303965474945714,Contextual (BYPASSED_OPPONENTS),higher,0.42391212229202957,0.14504724252757473,0.00043160754,0.0012880552098372155,0.0,0.004220974036106329,,BYPASSED_OPPONENTS,Free Kick
344,DEFENSIVE_TOUCHES_BY_ACTION_INTERCEPTION,DEFENSIVE_TOUCHES_BY_ACTION_INTERCEPTION,0.0012891894455853306,Contextual (DEFENSIVE_TOUCHES),lower,0.2554907110814355,0.12783369132944877,0.0,0.0,0.0,0.011349982763780186,,DEFENSIVE_TOUCHES,Interception
345,BYPASSED_OPPONENTS_RECEIVING_AT_PHASE_SECOND_BALL,BYPASSED_OPPONENTS_RECEIVING_AT_PHASE_SECOND_BALL,0.001288470131648131,Contextual (BYPASSED_OPPONENTS_RECEIVING),higher,0.9732155186349789,0.029485698335826507,0.001105127,0.00021676070567176089,0.0,0.01572453426684084,,BYPASSED_OPPONENTS_RECEIVING,Second Ball Phase
346,OPP_PXT_NO_VIDEO,No Video (Opponent Threat),0.001285452987849049,Base KPI,lower,0.09048835001077575,0.11463285599085242,0.0014429649,0.0010933858010820244,0.0,0.003334052687452793,"The change in the opponent's goal threat that you do not see in the video. In addition, changes that cannot be directly assigned to a player or the generic team count. This includes, for example, the increase in goal threat that comes from having a kick-off. It also includes changes due to referee i",,
347,BYPASSED_DEFENDERS_BY_ACTION_SECOND_BALL,BYPASSED_DEFENDERS_BY_ACTION_SECOND_BALL,0.0012815961627838806,Contextual (BYPASSED_OPPONENTS),higher,0.5427763325138832,0.06429538528707046,0.0018690032,0.0010282504201705323,0.0,0.006618925066351089,,BYPASSED_OPPONENTS,
348,CONCEDED_GOALS,Goals,0.0012783663113735432,Base KPI,lower,0.109297071723033,0.17116443544718907,0.0006571715,0.0013862577985461588,0.0,0.0,Goal,,
349,DEF_PXT_ATTACK,DEF PXT Attack,0.0012760192763968847,Base KPI,lower,0.42620961096406274,0.0655382586418845,0.003077745,0.0015130241327201777,0.0,0.0,Influence on the change in the opponent's goal threat while the team is in the attacking phase.,,
350,BYPASSED_OPPONENTS_TO_PACKING_ZONE_IBWL,BYPASSED_OPPONENTS_TO_PACKING_ZONE_IBWL,0.001275603290088562,Contextual (BYPASSED_OPPONENTS),higher,0.4458823212187816,0.10970301234247226,0.0017916304,0.0008219309853117599,0.0,0.0030578483744088114,,BYPASSED_OPPONENTS,In-Behind Wide Left Zone
351,NEUTRAL_PASSES_FROM_LANE_RIGHT_WING,NEUTRAL_PASSES_FROM_LANE_RIGHT_WING,0.001264279341976208,Contextual (NEUTRAL_PASSES),lower,0.05572961502875607,0.05157860303443231,4.4549168e-05,0.0007750725302822599,0.0,0.015706375436194797,,NEUTRAL_PASSES,Right Wing
352,DEFENSIVE_TOUCHES_AT_PHASE_OUT_OF_POSSESSION,DEFENSIVE_TOUCHES_AT_PHASE_OUT_OF_POSSESSION,0.001252326466294266,Contextual (DEFENSIVE_TOUCHES),higher,0.36911641858763367,0.13769442558778433,0.0007375643,0.0021750322559249092,0.0,0.0,,DEFENSIVE_TOUCHES,In Possession Phase
353,CRITICAL_BALL_LOSS_NUMBER,Critical Ball Loss Number,0.0012517462343203155,Base KPI,lower,0.22533458217119884,0.10178587350241887,0.0008323937,0.002084150184075373,0.0,0.0033676147209085183,"Number of turnovers in possession in which 4 or more teammates are removed from the game (not goal side of the ball). These ball losses are particularly serious because there are few teammates behind the ball, therefore increasing the risk of conceding a goal.",,
354,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_BY_ACTION_CHIPPED_PASS,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_BY_ACTION_CHIPPED_PASS,0.0012447100101862754,Contextual (BALL_LOSS_REMOVED_TEAMMATES_DE),higher,0.3730505157822609,0.18054311991217004,0.00042934265,0.0011902522915462112,0.0,0.0,,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS,Chipped/Lofted Pass
355,BALL_WIN_NUMBER,Ball Win Number,0.001239178697104687,Base KPI,higher,0.2101035522352651,0.0888701352726594,0.0009667669,0.0015705700016775382,0.0,0.005432526008661398,Number of possession regains that take at least one opponent player out of the game.,,
356,UNSUCCESSFUL_PASSES_FROM_LANE_RIGHT_WING,UNSUCCESSFUL_PASSES_FROM_LANE_RIGHT_WING,0.0012389653851739568,Contextual (UNSUCCESSFUL_PASSES),higher,0.28618717463458543,0.11991499104961167,0.0,0.001365683744833535,0.0,0.00696864503651784,,UNSUCCESSFUL_PASSES,Right Wing
357,NEUTRAL_PASSES_TO_PITCH_POSITION_FIRST_THIRD,NEUTRAL_PASSES_TO_PITCH_POSITION_FIRST_THIRD,0.001231885889737515,Contextual (NEUTRAL_PASSES),lower,0.8707838917414272,0.05124590224145843,0.0025830872,0.0011155556482918385,0.0,0.0038059290987677574,,NEUTRAL_PASSES,First Third
358,BALL_WIN_REMOVED_OPPONENTS,Ball Win Removed Opponents,0.0012216090193037914,Base KPI,higher,0.606570180549449,0.13026496727708145,0.0013134388,0.001470806040757485,0.0,0.0,"Sum of opponents who, after winning possession, are further away from their own goal than the ball and can therefore no longer defend their goal.",,
359,BALL_LOSS_REMOVED_TEAMMATES_FROM_PITCH_POSITION_FIRST_THIRD,BALL_LOSS_REMOVED_TEAMMATES_FROM_PITCH_POSITION_FIRST_THIRD,0.0012212273456972329,Contextual (BALL_LOSS_REMOVED_TEAMMATES),higher,0.9437770668395356,0.0012470861369528658,0.0006211753,0.0020914288808372493,0.0,0.013385850424448398,,BALL_LOSS_REMOVED_TEAMMATES,First Third
360,BALL_WIN_ADDED_TEAMMATES_IN_LANE_LEFT_WING,BALL_WIN_ADDED_TEAMMATES_IN_LANE_LEFT_WING,0.0012157491038919694,Contextual (BALL_WIN_ADDED_TEAMMATES),higher,0.6969097896602037,0.021513514246224406,0.00010582757,0.00039897770622586296,0.0,0.01864242461133636,,BALL_WIN_ADDED_TEAMMATES,Left Wing
361,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_LANE_RIGHT_HALF_SPACE,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_LANE_RIGHT_HALF_SPACE,0.0012150853544057713,Contextual (BALL_LOSS_REMOVED_TEAMMATES_DE),higher,0.1893442199000711,0.11440931008176812,0.0015395507,0.000292562182950112,0.0,0.004145443174871977,,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS,Right Half-Space
362,UNSUCCESSFUL_PASSES_TO_LANE_LEFT_HALF_SPACE,UNSUCCESSFUL_PASSES_TO_LANE_LEFT_HALF_SPACE,0.0012058267980594119,Contextual (UNSUCCESSFUL_PASSES),lower,0.9388983520800378,0.0168395604519042,0.0027279453,0.0021080709641699683,0.0,0.0030050484761849905,,UNSUCCESSFUL_PASSES,Left Half-Space
363,BALL_WIN_ADDED_TEAMMATES_BY_ACTION_CATCH,BALL_WIN_ADDED_TEAMMATES_BY_ACTION_CATCH,0.0011900819784930149,Contextual (BALL_WIN_ADDED_TEAMMATES),higher,0.5816570726632007,0.058732814716164046,0.0022246996,0.0019764823463072553,0.0,0.0010990475541508005,,BALL_WIN_ADDED_TEAMMATES,Catch
364,BALL_WIN_REMOVED_OPPONENTS_BY_ACTION_CATCH,BALL_WIN_REMOVED_OPPONENTS_BY_ACTION_CATCH,0.0011888614525313772,Contextual (BALL_WIN_REMOVED_OPPONENTS),higher,0.3580972095583912,0.15049641163727154,0.00052744726,0.0013944251961219168,0.0,0.0008555406261385734,,BALL_WIN_REMOVED_OPPONENTS,Catch
365,BYPASSED_OPPONENTS_RECEIVING_FROM_PITCH_POSITION_FIRST_THIRD,BYPASSED_OPPONENTS_RECEIVING_FROM_PITCH_POSITION_FIRST_THIRD,0.0011874117848295104,Contextual (BYPASSED_OPPONENTS_RECEIVING),lower,0.374806209481246,0.11063053828043326,0.0,0.0003655325732650396,0.0,0.010012760331524317,,BYPASSED_OPPONENTS_RECEIVING,First Third
366,BALL_LOSS_ADDED_OPPONENTS_BY_ACTION_CHIPPED_PASS,BALL_LOSS_ADDED_OPPONENTS_BY_ACTION_CHIPPED_PASS,0.0011818687319184319,Contextual (BALL_LOSS_ADDED_OPPONENTS),higher,0.781066919168253,0.021781330209639054,0.003165794,0.0015107833309887823,0.0,0.0021584951486992576,,BALL_LOSS_ADDED_OPPONENTS,Chipped/Lofted Pass
367,BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_WR,BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_WR,0.001181509567532266,Contextual (BALL_WIN_REMOVED_OPPONENTS),lower,0.1411434216374643,0.08823699525513971,0.00035011716,0.0011944670634957153,0.0,0.008092977767615528,,BALL_WIN_REMOVED_OPPONENTS,Wide Right Zone
368,BYPASSED_DEFENDERS_FROM_LANE_LEFT_WING,BYPASSED_DEFENDERS_FROM_LANE_LEFT_WING,0.001179487983735239,Contextual (BYPASSED_DEFENDERS),higher,0.5547444100438739,0.004886154963898858,0.0046773953,0.0007443800532034527,0.0,0.0,,BYPASSED_DEFENDERS,Left Wing
369,BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_PITCH_POSITION_FIRST_THIRD,BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_PITCH_POSITION_FIRST_THIRD,0.0011777969527129515,Contextual (BYPASSED_OPPONENTS_RECEIVING_N),lower,0.229428126520959,0.17598218984648273,0.0,0.0,0.0,0.004630432528712758,,BYPASSED_OPPONENTS_RECEIVING_NUMBER,First Third
370,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_FIRST_THIRD,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_FIRST_THIRD,0.0011643055771575518,Contextual (UNSUCCESSFUL_PASSES),lower,0.6002426651154563,0.02936652384920054,0.00046068183,0.0011783562677032003,0.0,0.013085577165736106,,UNSUCCESSFUL_PASSES,First Third
371,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_FBL,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_FBL,0.0011607877998691314,Contextual (BALL_LOSS_REMOVED_TEAMMATES),higher,0.9371048488709666,0.048323847295241355,0.0029719523,0.0011542551380649471,0.0,0.00108489088318664,,BALL_LOSS_REMOVED_TEAMMATES,Full-Back Left Zone
372,BALL_WIN_REMOVED_OPPONENTS_BY_ACTION_HEADER,BALL_WIN_REMOVED_OPPONENTS_BY_ACTION_HEADER,0.0011543275415063442,Contextual (BALL_WIN_REMOVED_OPPONENTS),higher,0.6614625164874395,0.047493424255976045,0.0011253746,0.0009415911784627142,0.0,0.00918421531622049,,BALL_WIN_REMOVED_OPPONENTS,Header
373,PXT_SETPIECE,Set pieces,0.00115387200462288,Base KPI,lower,0.235632373968238,0.06680884289055462,0.0010830765,0.00215318914590235,0.0,0.003727061846892532,"The change in a team’s goal threat through set-pieces (free kick, corner, throw-in, goal kick, kick-off). This includes all progressive set-pieces (increasing the goal threat), regressive set-pieces (passes that reach a teammate but reduce goal threat) and set-pieces that end up with possession lost",,
374,BYPASSED_OPPONENTS_RECEIVING_FROM_PACKING_ZONE_CB,BYPASSED_OPPONENTS_RECEIVING_FROM_PACKING_ZONE_CB,0.0011538016127499101,Contextual (BYPASSED_OPPONENTS_RECEIVING),lower,0.46889133629316393,0.10600023056673964,0.0005718128,0.0007444459865605005,0.0,0.006354407303508447,,BYPASSED_OPPONENTS_RECEIVING,Centre-Back Zone
375,BYPASSED_OPPONENTS_NUMBER_FROM_PITCH_POSITION_MIDDLE_THIRD,BYPASSED_OPPONENTS_NUMBER_FROM_PITCH_POSITION_MIDDLE_THIRD,0.0011514509880891136,Contextual (BYPASSED_OPPONENTS_NUMBER),higher,0.47963188532231094,0.13616451060278983,0.0007780045,0.00024605697770118415,0.0,0.0040929753413501135,,BYPASSED_OPPONENTS_NUMBER,Second Third
376,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_IBWL,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_IBWL,0.0011507912320700049,Contextual (BALL_WIN_ADDED_TEAMMATES_DEFEN),higher,0.5138905518435448,0.032650120657213705,0.0005650498,0.0019452800554809046,0.0,0.009723469169009347,,BALL_WIN_ADDED_TEAMMATES_DEFENDERS,In-Behind Wide Left Zone
377,BALL_WIN_NUMBER_IN_LANE_LEFT_WING,BALL_WIN_NUMBER_IN_LANE_LEFT_WING,0.001145124014244262,Contextual (BALL_WIN_NUMBER),higher,0.9766008860678018,0.17714315540371664,0.0006016915,0.00047811996925973535,0.0,0.0,,BALL_WIN_NUMBER,Left Wing
378,BYPASSED_OPPONENTS_TO_LANE_CENTER,BYPASSED_OPPONENTS_TO_LANE_CENTER,0.0011325524954084647,Contextual (BYPASSED_OPPONENTS),higher,0.36145800565898534,0.1024518411402407,0.0010585665,0.0018593259204090554,0.0,0.000887028203340634,,BYPASSED_OPPONENTS,Centre
379,BYPASSED_DEFENDERS_FROM_LANE_RIGHT_HALF_SPACE,BYPASSED_DEFENDERS_FROM_LANE_RIGHT_HALF_SPACE,0.0011311370205490591,Contextual (BYPASSED_DEFENDERS),lower,0.4860977943786978,0.08328511238427232,0.0015490658,0.002096080451239779,0.0,0.0,,BYPASSED_DEFENDERS,Right Half-Space
380,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_CB,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_CB,0.001131002638686287,Contextual (BALL_WIN_ADDED_TEAMMATES),higher,0.6183404671624515,0.03678182749982738,0.0031141792,0.001503171826444475,0.0,0.0,,BALL_WIN_ADDED_TEAMMATES,Centre-Back Zone
381,BYPASSED_OPPONENTS_RAW,Bypassed Opponents Raw,0.0011291779353985096,Base KPI,higher,0.2599970481703763,0.15182893612173845,3.0688694e-05,0.001924455832465846,0.0,0.0,Bypassed opponents without receiving pressure and without verification by the pass receiver. The analysis takes place between a player's ball reception or set piece and the subsequent ball reception.,,
